index,id,create_at,text,user_name,verified,location,followers_count,extended,retweeted,quoted
0,1248167169860354049,Thu Apr 09 08:33:37 +0000 2020,RT @rapplerdotcom: The Department of Health on Thursday  April 9  reported 206 new cases of the coronavirus disease  bringing the total cas… The Department of Health on Thursday  April 9  reported 206 new cases of the coronavirus disease  bringing the tota… https://t.co/b96ONEcdGx,brigadierliane,False,M N L,427,0,1,0
1,1248173738014552066,Thu Apr 09 08:59:43 +0000 2020,RT @SeokjinHighNote: Stay at home and attend your online class https://t.co/KKSPl2UkMQ Stay at home and attend your online class https://t.co/KKSPl2UkMQ,lovely_cherries,False,,138,0,1,0
2,1248173779810828289,Thu Apr 09 08:59:53 +0000 2020,RT @Stutikapoor9: This is what happens when you try to trouble real and pure souls! So dear himanshi.. once God can forgive u if u compensa… This is what happens when you try to trouble real and pure souls! So dear himanshi.. once God can forgive u if u co… https://t.co/WRtEbyZBCt,sonalisangle02,False,,13,0,1,0
3,1248172911904473088,Thu Apr 09 08:56:26 +0000 2020,RT @hirokimiura0324: #StayHome https://t.co/WMSfI2KFG6 #StayHome https://t.co/WMSfI2KFG6,potato_w_butter,False,おんどれ地方,36,0,1,0
4,1248168319204687873,Thu Apr 09 08:38:11 +0000 2020,RT @Hunnego: Discovery maakt serie over hoe Defensie tegen corona strijdt. 1e afl. 26 april 20.30 uur  Er wordt een inkijkje gegeven in het… Discovery maakt serie over hoe Defensie tegen corona strijdt. 1e afl. 26 april 20.30 uur  Er wordt een inkijkje geg… https://t.co/2djHVnLxBL,vdBroek1966,False,,447,0,1,0
5,1248168134932078592,Thu Apr 09 08:37:27 +0000 2020,RT @alexismadrigal: I'm seeing a lot of mostly right-wing folks gearing up to attack the governmental COVID-19 response as unnecessary.  Th… I'm seeing a lot of mostly right-wing folks gearing up to attack the governmental COVID-19 response as unnecessary.… https://t.co/4A7nfcJxF2,wdesmet,False,Belgian living in China,146,0,1,0
6,1248167653052747778,Thu Apr 09 08:35:32 +0000 2020,RT @zeinoo_banoo: اگهCovid19 آخری نباشه چی؟؟ اگه بعدش covid20 ساختن چی؟؟؟ آیا ظلم پایانی دارد؟؟؟ #ThePromisedSaviour اگهCovid19 آخری نباشه چی؟؟ اگه بعدش covid20 ساختن چی؟؟؟ آیا ظلم پایانی دارد؟؟؟ #ThePromisedSaviour,Xhn7tg6FvLJe2XM,False,,4396,0,1,0
7,1248173507889913856,Thu Apr 09 08:58:48 +0000 2020,RT @Dir_Lokesh: Survival first! Celebration next! #master will rise on the right time! stay home stay safe! https://t.co/g9CeHfHQcT Survival first! Celebration next! #master will rise on the right time! stay home stay safe! https://t.co/g9CeHfHQcT,VIJAYFANATICS,False,Bengaluru India,304,0,1,0
8,1248167988508966912,Thu Apr 09 08:36:52 +0000 2020,RT @carolecadwalla: This is so incredibly shocking. Even though it’s also so incredibly surprising  https://t.co/HHxREAG759 This is so incredibly shocking. Even though it’s also so incredibly surprising  https://t.co/HHxREAG759,36bs24ub,False,,309,0,1,0
9,1248167278534746112,Thu Apr 09 08:34:03 +0000 2020,All the Ways Scientists Think a Coronavirus Drug Could Work  https://t.co/1MRKxKqXhy,starlasphinz1,False,Dubai United Arab Emirates,16972,0,0,0
10,1248167849245446144,Thu Apr 09 08:36:19 +0000 2020,RT @teresamaciavile: Els treballadors d'una residència de #Lleida han acabat a les 7 del matí 26 dies de confinament. Ningú podia entrar ni… Els treballadors d'una residència de #Lleida han acabat a les 7 del matí 26 dies de confinament. Ningú podia entrar… https://t.co/REzU5049R3,SzTAmzsPUi6KE0q,False,,273,0,1,0
