index,id,create_at,text,user_name,verified,location,followers_count,extended,retweeted,quoted
0,1221618475451527168,Mon Jan 27 02:18:35 +0000 2020,RT @HotShot__1: 🛑EBOLA-THREAD:  “They” tested the EboIa virus in Africa ‘BEFORE’ epidemic-outbreak declared on March 2014.  Remember Barack… 🛑EBOLA-THREAD:  “They” tested the EboIa virus in Africa ‘BEFORE’ epidemic-outbreak declared on March 2014.  Remembe… https://t.co/ly5SZwZJ5z,GlamaMidwest,False,USA,11425,0,1,0
1,1221613911251701761,Mon Jan 27 02:00:27 +0000 2020,RT @AngelinaShen36: I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see  or hear from other ci… I live in #Wuhan. Today is the third day of the lockdown of the city. Here are some things I see  or hear from othe… https://t.co/rvamaI7XkX,doimxileF,False,KUL/KCH,535,0,1,0
2,1221627991203045376,Mon Jan 27 02:56:24 +0000 2020,RT @aminsyafee: 2020 so far; - “world war 3” - iran plane crash - australian bushfires - volcanic eruptions - earthquake in indonesia - jak… 2020 so far; - “world war 3” - iran plane crash - australian bushfires - volcanic eruptions - earthquake in indones… https://t.co/NpyPvuxyIy,maisarahkamal_,False,,1059,0,1,0
3,1221627395054034945,Mon Jan 27 02:54:02 +0000 2020,RT @MaisarahMahmud: Kesian dekat doctor/nurses/pakar perubatan because themselves are vulnerable to the virus &amp; they have been working extr… Kesian dekat doctor/nurses/pakar perubatan because themselves are vulnerable to the virus &amp; they have been working… https://t.co/TUvKsaPnUq,aiditirfann,False,Malaysia,203,0,1,0
4,1221628843221553153,Mon Jan 27 02:59:47 +0000 2020,RT @cjwerleman: Given China is carrying out the largest industrial scale persecution of a religious minority since the Holocaust  is it unr… Given China is carrying out the largest industrial scale persecution of a religious minority since the Holocaust  i… https://t.co/HW7q4stgHO,jmam786,False,North America,117,0,1,0
5,1221621806487855104,Mon Jan 27 02:31:49 +0000 2020,RT @shanghaiist: Wuhan coronavirus update: 80 dead and 2 744 infections https://t.co/n3MVc6eqmO Wuhan coronavirus update: 80 dead and 2 744 infections https://t.co/n3MVc6eqmO,Sifaa_berthy,False,Thailand,254,0,1,0
6,1221619654784737280,Mon Jan 27 02:23:16 +0000 2020,RT @ShaykhAzhar: A dua to protect you from the coronavirus:  “Ya Allah  please protect me from the coronavirus.” A dua to protect you from the coronavirus:  “Ya Allah  please protect me from the coronavirus.”,_aisyhm,False,,406,0,1,0
7,1221624504566403072,Mon Jan 27 02:42:33 +0000 2020,So this whole Coronavirus thing has me confused because as a nurse  I know the common cold is usually caused by a C… https://t.co/JhmetSis0U,_LishaRenee,False,,441,0,0,0
8,1221620317216370688,Mon Jan 27 02:25:54 +0000 2020,RT @rthk_enews: Wuhan virus deaths and cases jump 40% in a day https://t.co/PL1nfIC9m7 Wuhan virus deaths and cases jump 40% in a day https://t.co/PL1nfIC9m7,vendingmechine,False,Beijing,81,0,1,0
9,1221627426175774720,Mon Jan 27 02:54:09 +0000 2020,RT @TheHungryRND: Bush fires in Australia Threats of World War  Taal Volcano Eruption  Coronavirus outbreak Sudden heartbreaking death of a… Bush fires in Australia Threats of World War  Taal Volcano Eruption  Coronavirus outbreak Sudden heartbreaking deat… https://t.co/ZWvg2xFmVg,akoroselleSC,False,GuadalupeMaasin City So.Leyte,146,0,1,0
