index,id,create_at,text,user_name,verified,location,followers_count,extended,retweeted,quoted
0,1245212181739622400,Wed Apr 01 04:51:33 +0000 2020,RT @jun_makino: https://t.co/GHkHu8jJHI Report 13: Estimating the number of infections and the impact of non-pharmaceutical interventions o… https://t.co/GHkHu8jJHI Report 13: Estimating the number of infections and the impact of non-pharmaceutical interve… https://t.co/n1jvx1oH8B,sheela014,False,Chiba Japan,425,0,1,0
1,1245205312086237187,Wed Apr 01 04:24:15 +0000 2020,RT @realDonaldTrump: 30 DAYS TO SLOW THE SPREAD #COVIDー19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If 30 DAYS TO SLOW THE SPREAD #COVIDー19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If,rietoria,False,,528,0,1,0
2,1245206028766990336,Wed Apr 01 04:27:06 +0000 2020,RT @ASlavitt: 8- Stamp out &amp; jail profiteering -As we empty the prisons there will be plenty of room to shove in the people running warehou… 8- Stamp out &amp; jail profiteering -As we empty the prisons there will be plenty of room to shove in the people runni… https://t.co/N5oqdFn6XX,RRalstonAgile,False,Seattle WA,13448,0,1,0
3,1245205831626436609,Wed Apr 01 04:26:19 +0000 2020,RT @AlvaroAlvaradoC: Que tristeza Que tristeza https://t.co/rLpK4sEqUw,Lucreci29901325,False,,36,0,1,0
4,1245205831928463362,Wed Apr 01 04:26:19 +0000 2020,RT @ERMA_____: @JWaReesS @BarReNaples @CHHolte @Willis_Hubbard_ @SenateDems @PattyMurray @bannerite @JameelWSimmons @GodsWordIsFree @belski… @JWaReesS @BarReNaples @CHHolte @Willis_Hubbard_ @SenateDems @PattyMurray @bannerite @JameelWSimmons… https://t.co/Imu7KYBSTR,CHHolte,False,Brunswick MD,8557,0,1,0
5,1245205299344158722,Wed Apr 01 04:24:12 +0000 2020,RT @davidsirota: Millions of newly unemployed Americans are hours away from getting financially destroyed by COBRA premiums during a lethal… Millions of newly unemployed Americans are hours away from getting financially destroyed by COBRA premiums during a lethal pandemic,TheoLai7,False,,18,0,1,0
6,1245206171427971073,Wed Apr 01 04:27:40 +0000 2020,RT @indiatvnews: #Coronavirus in US: 865 dead in 24 hours  total death tally crosses 3800 mark  #CoronaVirusOutbreak https://t.co/hBBpZogwkJ #Coronavirus in US: 865 dead in 24 hours  total death tally crosses 3800 mark  #CoronaVirusOutbreak https://t.co/hBBpZogwkJ,Sunildave1,False,Ahmedabad,1171,0,1,0
7,1245206561968062465,Wed Apr 01 04:29:13 +0000 2020,RT @pmldailynews_UG: #BREAKINGNEWS ! Uganda #Coronavirus cases shoot to 44 after 11 Watoto choir members test positive via @pmldailynews_UG… #BREAKINGNEWS ! Uganda #Coronavirus cases shoot to 44 after 11 Watoto choir members test positive via… https://t.co/ayUEKPtcLf,Jssebwami1,False,Uganda,835,0,1,0
8,1245211850574356481,Wed Apr 01 04:50:14 +0000 2020,RT @ChelseaClinton: Multiple failures-to test every suspected case  to isolate confirmed cases  to contact trace  to adequately prepare &amp; p… Multiple failures-to test every suspected case  to isolate confirmed cases  to contact trace  to adequately prepare… https://t.co/33bZ20tSrE,gwenschweitzer,False,Redmond WA,423,0,1,0
9,1245211972573904896,Wed Apr 01 04:50:43 +0000 2020,RT @dewahoya: Selamat datang bulan April semoga    Sehat selalu Karier semakin meningkat Semua usaha tercapai Orang tua sehat    Dapet bany… Selamat datang bulan April semoga    Sehat selalu Karier semakin meningkat Semua usaha tercapai Orang tua sehat… https://t.co/gPO9zV0fbo,AjengSetyoP,False,Ponorogo Indonesia,545,0,1,0
