index,id,create_at,text,user_name,verified,location,followers_count,extended,retweeted,quoted
2.0,1.2748051065722511e+18,Sun Jun 21 20:43:16 +0000 2020,RT @devisridhar: Architect of Sweden's policy said he expected 40% of Stockholm to be immune to Covid-19 by end-May  but a new study shows… Architect of Sweden's policy said he expected 40% of Stockholm to be immune to Covid-19 by end-May  but a new study… https://t.co/xiSgx3Rqbd,tonyforde007,False,,43.0,0.0,1.0,0.0
3.0,1.2748001011989012e+18,Sun Jun 21 20:23:23 +0000 2020,RT @KamalaHarris: Republicans have been fighting the Affordable Care Act from the moment it became law. And now they’re trying to overturn… Republicans have been fighting the Affordable Care Act from the moment it became law. And now they’re trying to ove… https://t.co/NCOFGWDLm1,misener_patti,False,,2982.0,0.0,1.0,0.0
4.0,1.2748025879891476e+18,Sun Jun 21 20:33:16 +0000 2020,@morningmika Optics  same reason they crowded reporters in the Rose garden. Social distancing people makes coronavi… https://t.co/U9QZ006YzM,MiaMBloom,False,ATL Chicago or State College?,14634.0,0.0,0.0,0.0
5.0,1.2748056698754212e+18,Sun Jun 21 20:45:31 +0000 2020,They say he had 4 million views for his Tulsa rally. I thought he had 163 000 000 million popular votes back in 201… https://t.co/G8HvPO8R5a Trump is “furious” at the “underwhelming” crowd in Tulsa last night  multiple people close to the White House tell… https://t.co/RWWnY7O8of,LarryTasse,False,Right Here,371.0,0.0,0.0,1.0
6.0,1.2748037411666903e+18,Sun Jun 21 20:37:51 +0000 2020,RT @daYounganAlex: my dad takes social distancing so serious i haven’t seen that mf in 15 years my dad takes social distancing so serious i haven’t seen that mf in 15 years,Gangsterasssam,False,,450.0,0.0,1.0,0.0
8.0,1.274794583734575e+18,Sun Jun 21 20:01:27 +0000 2020,RT @BernieSanders: Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous  and shou… Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous  and… https://t.co/dRknJbvWqY,RobBud29,False,North Aurora IL,23.0,0.0,1.0,0.0
9.0,1.2748004351575613e+18,Sun Jun 21 20:24:43 +0000 2020,RT @riotwaltz: I got tested for Covid yesterday by PLANNED PARENTHOOD because they do more for both women AND MEN than just abortions... bu… I got tested for Covid yesterday by PLANNED PARENTHOOD because they do more for both women AND MEN than just aborti… https://t.co/OVLPp3ljOn,aliahsomewhat,False,,289.0,0.0,1.0,0.0
10.0,1.274806489149059e+18,Sun Jun 21 20:48:46 +0000 2020,RT @MrSomtoOkonkwo: 📹Ogun State🇳🇬 Taskforce Arrested Her Husband For Violating Lockdown Order  Fined Them N15 000 Which They Agreed To Pay… 📹Ogun State🇳🇬 Taskforce Arrested Her Husband For Violating Lockdown Order  Fined Them N15 000 Which They Agreed To… https://t.co/vUQcn5VaMJ,PeterEz54657691,False,,48.0,0.0,1.0,0.0
11.0,1.2747970805699994e+18,Sun Jun 21 20:11:23 +0000 2020,RT @duty2warn: Why was the crowd at the rally so small? Allow us: It's  China's fault; the Democrats' fault; the media's fault; Antifa's fa… Why was the crowd at the rally so small? Allow us: It's  China's fault; the Democrats' fault; the media's fault; An… https://t.co/3BZzpbD577,TimmyTootToot3,False,USA,73.0,0.0,1.0,0.0
12.0,1.2747961407650284e+18,Sun Jun 21 20:07:39 +0000 2020,RT @piersmorgan: Worrying. 👇 Worrying. 👇 https://t.co/oceBSx0m5K,SandraB86136983,False,,163.0,0.0,1.0,0.0
14.0,1.2748071826478449e+18,Sun Jun 21 20:51:31 +0000 2020,RT @JohnBeifuss: I used to think politicians pandered to yahoos and morons. But no  they *are* the yahoos and morons. I used to think politicians pandered to yahoos and morons. But no  they *are* the yahoos and morons. https://t.co/TM0X7efCJ5,RocknRollNurse1,False,Memphis,220.0,0.0,1.0,0.0
15.0,1.2747989051805245e+18,Sun Jun 21 20:18:38 +0000 2020,RT @FragranceDirect: RT to WIN! 🌼 Have you been stressing over special occasion gift shopping recently with the added challenge of lockdown… RT to WIN! 🌼 Have you been stressing over special occasion gift shopping recently with the added challenge of lockd… https://t.co/vdAwuFLH0z,chrisd0302,False,Leeds,426.0,0.0,1.0,0.0
16.0,1.2747955643794555e+18,Sun Jun 21 20:05:21 +0000 2020,RT @BernieSanders: Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous  and shou… Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous  and… https://t.co/dRknJbvWqY,Dee88622262,False,,47.0,0.0,1.0,0.0
20.0,1.2748037932475884e+18,Sun Jun 21 20:38:03 +0000 2020,RT @MaxCRoser: Only if we end the pandemic everywhere can the pandemic end anywhere.   And globally we are very much not bending the curve.… Only if we end the pandemic everywhere can the pandemic end anywhere.   And globally we are very much not bending t… https://t.co/Y8EFg7wjrI,Odaparis,False,Paris France,526.0,0.0,1.0,0.0
22.0,1.2747965202447442e+18,Sun Jun 21 20:09:09 +0000 2020,RT @CalforNC: The guide to "do I really need to wear a mask?"  Am I going to be around other people? ⬇ Yes  wear a mask. ⬇ Even if I’m only… The guide to "do I really need to wear a mask?"  Am I going to be around other people? ⬇ Yes  wear a mask. ⬇ Even i… https://t.co/wr4GoJuNzQ,SharonAlmalee,False,Virginia USA,3142.0,0.0,1.0,0.0
