index,id,create_at,text,user_name,verified,location,followers_count,extended,retweeted,quoted
1.0,1.2460326338569175e+18,Fri Apr 03 11:11:44 +0000 2020,RT @RepJenniffer: Today I sent a letter to @SecretarySonny asking that Puerto Rico and the rest of the U.S territories receive equal treatm… Today I sent a letter to @SecretarySonny asking that Puerto Rico and the rest of the U.S territories receive equal… https://t.co/HM3DBf44MD,irma_rodri,False,Puerto Rico,5708.0,0.0,1.0,0.0
2.0,1.2460383170843566e+18,Fri Apr 03 11:34:19 +0000 2020,RT @GoogleNewsInit: On #InternationalFactCheckingDay  we're committing $6.5M to help fight #COVID19 misinformation around the world. This f… On #InternationalFactCheckingDay  we're committing $6.5M to help fight #COVID19 misinformation around the world. Th… https://t.co/pqLHb4bT4a,safleisch,False,NYC,485.0,0.0,1.0,0.0
3.0,1.2460322398187274e+18,Fri Apr 03 11:10:10 +0000 2020,RT @nycgov: California.  Washington.  Missouri.  Alabama.  Georgia.  Pennsylvania.  Connecticut.  Massachusetts.  These paramedics and EMTs… California.  Washington.  Missouri.  Alabama.  Georgia.  Pennsylvania.  Connecticut.  Massachusetts.  These paramed… https://t.co/LsCweHgZVn,iSikanderTaj,False,Canada,608.0,0.0,1.0,0.0
5.0,1.2460332881641472e+18,Fri Apr 03 11:14:20 +0000 2020,Well done to Maguire and the guys for taking a wage cut and donating it to charitable causes. 30% of wages may not… https://t.co/bHR61OAjJ4,DissectMUFC,False,,2564.0,0.0,0.0,0.0
8.0,1.2460326885339095e+18,Fri Apr 03 11:11:57 +0000 2020,RT @catturd2: BROKEN MODELS: The CDC Doctors Screwed Up Bigly! USNS Comfort in NY Harbor Sits Idle with 3 Patients -- USNS Mercy in LA has… BROKEN MODELS: The CDC Doctors Screwed Up Bigly! USNS Comfort in NY Harbor Sits Idle with 3 Patients -- USNS Mercy… https://t.co/0pSdvNHm0C,WvTrump,False,West Virginia USA,35445.0,0.0,1.0,0.0
9.0,1.246038782975017e+18,Fri Apr 03 11:36:10 +0000 2020,RT @CNN: Millions of dads have suddenly been forced to stay home with their kids. This historic moment could forever shift dynamics in both… Millions of dads have suddenly been forced to stay home with their kids. This historic moment could forever shift d… https://t.co/PttHtJlVbs,NelaLittle,True,,531.0,0.0,1.0,0.0
10.0,1.2460332762522132e+18,Fri Apr 03 11:14:17 +0000 2020,RT @causticbob: #SocialDistancingNow https://t.co/JqWAJvHNgE #SocialDistancingNow https://t.co/JqWAJvHNgE,xnailbunnyx,False,,4070.0,0.0,1.0,0.0
12.0,1.2460376667534008e+18,Fri Apr 03 11:31:44 +0000 2020,🤣🤣🤣🤣 https://t.co/h0LwbbsvC5 And for some light relief before a graphics wiz came to the rescue  heres me and @Vicky_McClure trying work out how… https://t.co/qXjJb0Sz7d,ChelseaVick61,False,,257.0,0.0,0.0,1.0
13.0,1.2460322896764232e+18,Fri Apr 03 11:10:22 +0000 2020,RT @ImtiazMadmood: The quick antibody 5  10  15 or 45 minutes TEST  will only tell you that you have cured from virus.  It WON'T tell you i… The quick antibody 5  10  15 or 45 minutes TEST  will only tell you that you have cured from virus.  It WON'T tell… https://t.co/jjTpwhG0iy,undrtyu,False,India,369.0,0.0,1.0,0.0
15.0,1.2460445414147072e+18,Fri Apr 03 11:59:03 +0000 2020,RT @UoN_TRS: We're sorry that link to Tom's article was broken. Here 'tis! https://t.co/eVzwpT3pvv https://t.co/eH3SSl27aG We're sorry that link to Tom's article was broken. Here 'tis! https://t.co/eVzwpT3pvv https://t.co/eH3SSl27aG,UoNHumanities,False,Nottingham,2162.0,0.0,1.0,0.0
19.0,1.2460378809606922e+18,Fri Apr 03 11:32:35 +0000 2020,RT @HollieTheCard: "WRONG by a mile!"  Labour cut 32 000 NHS beds. Which means Labour bankrupted the NHS when they bankrupted Britain in 20… "WRONG by a mile!"  Labour cut 32 000 NHS beds. Which means Labour bankrupted the NHS when they bankrupted Britain… https://t.co/CReFGtPpwD,Anthony196026,False,,307.0,0.0,1.0,0.0
20.0,1.246039150874243e+18,Fri Apr 03 11:37:38 +0000 2020,Calling on everyone to join us as we donate to ensure that they do not suffer needless losses due to the pandemic.… https://t.co/Qpv6VRuzSW,OgbeniAdejokun,False,Lagos,1401.0,0.0,0.0,0.0
21.0,1.2460446547028623e+18,Fri Apr 03 11:59:30 +0000 2020,RT @_tiffanybeasley: The past two trips to get a sunset by the bay have been crowded since there’s only a small area open. You’ll probably… The past two trips to get a sunset by the bay have been crowded since there’s only a small area open. You’ll probab… https://t.co/e7bIFO66Is,Caramelcat79,False,Into the Wild,2852.0,0.0,1.0,0.0
25.0,1.246044239152255e+18,Fri Apr 03 11:57:51 +0000 2020,RT @GeronimoFrost: Social distancing baptism https://t.co/S1CJiNPcOC Social distancing baptism https://t.co/S1CJiNPcOC,AntoineJtz,False,Vous êtes ici.,49.0,0.0,1.0,0.0
26.0,1.2460437951178957e+18,Fri Apr 03 11:56:05 +0000 2020,RT @DeepikaBhardwaj: We spend our lives fanfaring  worshipping  going crazy after so called heros in movies who are all sitting in comfort… We spend our lives fanfaring  worshipping  going crazy after so called heros in movies who are all sitting in comfo… https://t.co/58x3Gr24UM,Aashu_Shaahee,False,,263.0,0.0,1.0,0.0
27.0,1.2460323909688975e+18,Fri Apr 03 11:10:46 +0000 2020,RT @bschapiroMD: America: The first 1000 deaths took 26 days.  The 2nd 1000 deaths took 3 days.  April is going to be a shit show.  Stay th… America: The first 1000 deaths took 26 days.  The 2nd 1000 deaths took 3 days.  April is going to be a shit show.  Stay the fuck home.,kyrrarankine,False,Minneapolis,975.0,0.0,1.0,0.0
31.0,1.2460383100421857e+18,Fri Apr 03 11:34:18 +0000 2020,@WHO is consulting on its 2020 draft guidelines on physical activity and sedentary behaviour  the resource will pro… https://t.co/d4EGPcVwtk,WStrokeCampaign,False,,4653.0,0.0,0.0,0.0
32.0,1.2460330364934267e+18,Fri Apr 03 11:13:20 +0000 2020,RT @Skywalk792: @Isirayele I kinda like this lockdown... what do u think??? @Isirayele I kinda like this lockdown... what do u think???,Isiraele,False,Azania!,28325.0,0.0,1.0,0.0
33.0,1.2460333051679457e+18,Fri Apr 03 11:14:24 +0000 2020,RT @WoahDereQuise: Listen to how she says corona virus Lmfaooo kids so slow 😭😭😭 https://t.co/ip0SsKPCJm Listen to how she says corona virus Lmfaooo kids so slow 😭😭😭 https://t.co/ip0SsKPCJm,dnrtnj,False,,48.0,0.0,1.0,0.0
36.0,1.2460379271315702e+18,Fri Apr 03 11:32:46 +0000 2020,RT @NCDCgov: To #PreventCOVID19Spread we all have an important role to play  *Avoid mass gatherings and crowded places including places of… To #PreventCOVID19Spread we all have an important role to play  *Avoid mass gatherings and crowded places including… https://t.co/otZHljh1b1,HumyB,False,Utopia,179.0,0.0,1.0,0.0
37.0,1.2460389213116498e+18,Fri Apr 03 11:36:43 +0000 2020,Someone had a Doctor that told the people the Truth!!.7 https://t.co/92vpqkOpQU @realDonaldTrump #WATCH!!👀 When Fox News accidentally books a doctor on the front lines to speak about the… https://t.co/cNKYQd1T5U,ellisreed,False,United States,67.0,0.0,0.0,1.0
39.0,1.2460389042072904e+18,Fri Apr 03 11:36:39 +0000 2020,Ah! Are you just throwing numbers around or what? https://t.co/971e8JimVu JUST IN: Spain reports 932 coronavirus deaths over past 24 hours,Geofit_,False,GYM,1183.0,0.0,0.0,1.0
