word,count
covid,187
corona,94
pandemic,85
virus,76
going,66
people,63
home,51
new,45
day,44
staff,43
know,36
exposed,36
sitting,36
pee,36
social,34
stay,34
woman,33
year,33
old,33
good,32
place,32
man,32
world,29
close,28
tell,27
night,26
longer,25
jail,25
response,25
days,25
health,24
hospital,24
brock,23
turner,23
raping,23
unconscious,23
wearing,23
thank,22
missing,22
news,22
positive,22
door,21
getting,21
crisis,21
editor,21
failure,21
generation,21
times,21
care,21
like,20
policy,20
bitch,19
gon,19
today,19
science,19
life,19
live,19
want,18
government,18
time,18
fight,18
ill,18
testing,17
minister,17
system,17
china,16
away,16
madness,16
best,16
lung,16
country,15
problem,15
support,15
healthy,15
cancer,14
got,14
trump,14
school,14
fighting,14
concert,14
outbreak,14
intensive,14
seriously,14
order,14
open,14
ass,13
taken,13
bill,13
market,13
despite,13
wrote,13
phone,13
tested,13
let,12
end,12
spread,12
private,12
million,12
went,12
unbelievable,12
beat,12
systematically,12
june,12
meeting,12
confirmed,11
work,11
coming,11
medical,11
treatment,11
read,11
state,11
black,10
look,10
second,10
memorial,10
weekend,10
global,10
stop,10
came,10
public,10
right,10
suffering,10
epidemic,10
yesterday,10
convince,10
woefully,10
broken,10
situation,10
official,10
think,10
help,10
shah,9
survivor,9
post,9
fear,9
left,9
rate,9
population,9
thanks,9
vaccine,9
come,9
cause,9
said,9
lost,9
need,8
total,8
grad,8
amt,8
constantly,8
received,8
play,8
music,8
opening,8
major,8
worst,8
small,8
late,8
las,8
sports,8
middle,8
ask,8
police,8
double,8
transplant,8
damage,8
recipient,8
thinking,8
key,8
mask,7
plan,7
week,7
charging,7
spike,7
economy,7
water,7
lock,7
better,7
serving,7
business,7
chi,7
breaking,7
job,7
body,7
long,7
told,7
family,7
far,7
led,7
tomorrow,7
blood,7
person,7
president,7
productive,7
racism,6
matter,6
decision,6
sick,6
spreading,6
welcome,6
different,6
phase,6
huge,6
insane,6
community,6
doubled,6
goal,6
reason,6
food,6
goes,6
free,6
allow,6
real,6
humanitarian,6
worse,6
daughter,6
stage,6
twitter,6
pulse,6
release,6
immune,6
poor,6
current,6
millions,6
die,6
rise,6
story,6
house,6
sky,6
reporter,6
self,6
isolate,6
great,6
future,6
taking,6
network,6
nation,6
corporate,6
data,6
death,6
female,6
award,6
wow,6
number,6
ministry,6
union,6
physical,6
change,6
feeling,6
traditional,6
nursing,6
blame,6
sign,6
loss,6
patient,6
pride,6
month,6
scary,6
extremely,6
central,6
wear,6
book,6
whilst,5
working,5
contact,5
management,5
apparently,5
join,5
khan,5
sense,5
soon,5
disaster,5
act,5
latest,5
avoid,5
hope,5
game,5
federal,5
happening,5
court,5
sir,5
charity,5
payment,5
risk,5
idea,5
