word,count
trump,110
china,92
virus,76
corona,67
outbreak,65
people,57
president,51
like,50
mike,46
health,46
pence,42
response,36
government,36
case,34
breaking,33
need,33
news,31
million,31
new,31
time,29
epidemic,28
test,28
public,28
help,27
days,26
ago,26
today,26
hope,26
day,25
covid,25
stop,24
spread,24
want,23
market,23
stock,22
premier,22
league,22
thinking,22
hoax,21
flu,21
world,21
title,21
press,20
let,20
donated,20
won,20
nancy,19
bring,19
diamond,19
way,19
confirmed,19
state,19
long,18
sick,18
mick,18
man,18
patient,17
panic,17
try,17
causing,17
told,17
live,17
great,16
good,16
use,16
sports,16
worked,16
said,16
affected,16
explain,15
pandemic,15
seriously,15
actually,15
crisis,15
vaccine,14
going,14
week,14
straight,14
economic,14
country,14
support,14
money,13
know,13
homeless,13
giant,13
staff,13
attempt,13
conference,13
currently,13
telling,13
taking,13
tested,13
thing,13
administration,13
emergency,12
chief,12
drop,12
army,12
person,12
japan,12
server,12
severe,12
media,12
prepared,12
instead,12
threat,12
bridge,12
plague,12
biggest,11
woman,11
page,11
house,11
political,11
north,11
infected,11
hong,11
medical,11
problem,11
combat,11
global,11
slowly,11
set,11
prevent,11
information,11
year,11
travel,10
human,10
thank,10
vice,10
job,10
white,10
deadly,10
incompetence,10
rejection,10
scientific,10
escape,10
concerned,10
cure,10
fired,10
south,10
following,10
read,10
away,10
buy,10
quarantine,10
national,10
secretary,10
best,10
dear,10
remember,10
saying,10
kill,9
wall,9
task,9
force,9
idiot,9
expert,9
russia,9
mark,9
fact,9
think,9
leadership,9
pop,9
step,9
coming,9
washing,9
hear,9
democrat,8
working,8
tell,8
meeting,8
concern,8
risk,8
making,8
watch,8
video,8
contain,8
novel,8
beer,8
testing,8
count,8
amid,8
disease,8
united,8
advance,8
story,8
war,8
source,8
community,8
network,8
lying,8
court,8
winning,8
anti,8
police,8
useful,8
meal,8
shopping,8
fight,7
according,7
border,7
look,7
busy,7
wasting,7
immigration,7
dish,7
times,7
protect,7
coverage,7
point,7
cruise,7
ship,7
joke,7
capable,7
bazaar,7
come,7
federal,7
check,7
bad,7
leader,7
left,7
control,7
clear,7
minister,7
right,7
wash,7
received,7
waiting,7
personally,7
die,7
place,7
big,7
tried,7
store,7
black,7
vulnerable,7
lesson,7
doctor,7
fine,6
racist,6
announce,6
weekend,6
positive,6
talk,6
special,6
stupid,6
wrote,6
piece,6
western,6
knew,6
dow,6
favorite,6
schedule,6
impeachment,6
resoundingly,6
decisive,6
report,6
life,6
advice,6
ministry,6
fox,6
magazine,6
fan,6
guy,6
protective,6
hum,6
touching,6
touch,6
reaching,6
avoid,6
concert,6
spent,6
night,6
got,6
create,6
prime,6
science,6
treat,6
failing,6
red,6
chest,6
pray,6
act,6
mean,6
infection,6
map,6
warren,6
nose,6
shake,6
sleep,6
dying,6
removed,6
covered,6
covering,6
agree,6
deal,6
don,6
citizen,6
swine,6
everyday,6
preventive,6
soon,6
available,6
voice,6
open,5
general,5
huge,5
question,5
distrust,5
remain,5
business,5
actual,5
dangerous,5
reading,5
fear,5
tomorrow,5
protection,5
work,5
major,5
cost,5
initial,5
survey,5
gear,5
truth,5
cover,5
sent,5
lie,5
industry,5
low,5
god,5
daily,5
drug,5
nearly,5
worst,5
exam,5
home,5
half,5
second,5
hospital,5
wrong,5
hand,5
yesterday,5
destroy,5
necessary,5
far,5
friend,5
order,5
short,5
irony,4
message,4
hit,4
transfer,4
completely,4
chair,4
cobra,4
reaction,4
conspiracy,4
crash,4
allow,4
disappear,4
possible,4
self,4
small,4
care,4
coup,4
everybody,4
princess,4
studied,4
excellent,4
mass,4
impact,4
cut,4
join,4
past,4
unfortunate,4
nation,4
latest,4
figure,4
company,4
loss,4
specialist,4
election,4
tweet,4
rest,4
useless,4
reality,4
capitalist,4
morning,4
donate,4
ticket,4
relief,4
authoritarian,4
spreading,4
door,4
legislation,4
tax,4
believe,4
party,4
fault,4
billion,4
velvet,4
main,4
plan,4
sure,4
bed,4
blamed,4
series,4
focus,4
result,4
geneva,4
level,4
levin,4
event,4
speak,4
prevention,4
came,4
choose,4
term,4
charge,4
nice,4
brit,4
turns,4
local,4
virtually,4
