word,count
covid,284
pandemic,139
people,138
hard,119
thanks,114
work,114
bonus,112
trump,93
wear,85
new,85
essential,66
right,51
watching,48
virus,47
decide,46
like,44
weird,44
today,41
mask,40
chad,40
cage,40
vote,38
president,37
public,35
science,32
help,31
beat,30
terrible,30
state,28
social,26
home,26
breaking,25
face,25
want,25
unanimous,24
refuse,24
time,23
got,23
corona,21
spread,21
know,21
world,20
business,20
police,20
positive,20
care,19
phone,19
small,19
share,19
ring,19
clear,18
relief,18
wearing,17
dying,17
health,17
day,17
tested,17
order,17
hit,16
china,16
good,16
finally,16
wish,16
going,16
rally,16
lazy,16
away,16
white,15
senate,15
additional,15
added,15
record,15
week,15
stay,15
smart,15
took,14
hey,14
let,14
find,14
united,14
oversight,14
administration,14
number,14
million,14
multiple,14
curve,14
slow,14
birthday,13
overnight,13
campaign,13
talking,13
think,13
believe,12
pro,12
hospital,12
stop,12
bet,12
yip,12
case,12
black,12
went,11
car,11
remember,11
high,11
update,11
year,11
total,11
recently,11
story,11
safe,11
set,11
come,11
anti,11
government,11
june,11
kill,11
hold,10
way,10
news,10
wait,10
worst,10
said,10
start,10
highest,10
morning,10
single,10
days,10
testing,10
amidst,10
daily,10
math,10
cue,10
early,10
widely,10
street,10
getting,10
sick,10
infected,10
end,10
holding,10
head,9
need,9
important,9
finished,9
project,9
money,9
service,9
emergency,9
suffering,9
idea,9
place,9
political,9
test,9
main,9
event,9
open,9
quarantine,9
march,9
provide,9
amid,8
crisis,8
risk,8
strongly,8
team,8
owing,8
martyrdom,8
found,8
special,8
violence,8
twitter,8
wonderful,8
city,8
global,8
son,8
riding,8
bike,8
flatten,8
church,8
capable,8
roadhouse,8
emerald,8
nursing,8
ultimate,8
chip,8
matter,8
love,7
video,7
room,7
tragic,7
fact,7
reason,7
plan,7
month,7
thinking,7
especially,7
decision,7
spike,7
truth,7
thank,7
seeing,7
economy,7
live,7
maybe,6
military,6
smoke,6
grounds,6
town,6
road,6
thing,6
bed,6
happiness,6
demand,6
arena,6
hosting,6
according,6
disinterested,6
hearing,6
living,6
yesterday,6
till,6
coping,6
vast,6
injustice,6
unemployment,6
trouble,6
stupidity,6
tell,6
fighting,6
country,6
join,6
great,6
system,6
mayor,6
increase,6
receive,6
policy,6
continue,6
voting,6
party,6
media,6
tweet,6
came,6
met,6
football,6
major,6
deadly,6
remind,6
killing,6
dear,5
long,5
sent,5
nearly,5
watch,5
confirmed,5
translation,5
seen,5
pay,5
save,5
learn,5
woman,5
play,5
graphic,5
consecutive,5
flattening,5
enforce,5
turn,5
second,5
based,5
gave,5
survive,5
death,5
security,5
officer,5
closed,5
life,5
data,5
lower,5
job,5
wow,5
running,5
product,5
regime,5
yeah,5
house,5
appalling,4
nationwide,4
window,4
justice,4
sloppy,4
better,4
old,4
date,4
giving,4
midst,4
limited,4
sure,4
professional,4
accused,4
interim,4
bail,4
action,4
available,4
basically,4
absolutely,4
palliative,4
rea,4
county,4
border,4
meant,4
advantage,4
official,4
begin,4
federal,4
recall,4
role,4
possible,4
complain,4
medical,4
wide,4
follow,4
track,4
launch,4
persevering,4
inspired,4
hong,4
index,4
summer,4
broken,4
fin,4
lost,4
tax,4
typical,4
revealing,4
ask,4
sheriff,4
south,4
family,4
leader,4
burn,4
republican,4
attend,4
deep,4
surge,4
meeting,4
contact,4
saying,4
brazil,4
technology,4
mana,4
actually,4
person,4
decided,4
outbreak,4
bias,4
problem,4
movement,4
mandatory,4
working,4
book,4
result,4
act,4
outrage,4
forcing,4
accept,4
led,4
management,4
nation,4
blame,4
wave,4
far,4
travel,4
hear,4
extraordinary,4
report,4
ransom,4
hostage,4
fixed,4
relevant,4
defiance,4
meet,4
past,4
try,4
court,4
murder,4
task,4
force,4
region,4
personal,4
fall,4
child,4
snatching,4
boat,4
island,4
forget,4
recovery,4
