word,count
covid,179
people,105
pandemic,101
home,53
social,51
like,47
trump,47
corona,43
work,39
news,38
taking,37
health,35
video,34
day,31
new,29
stay,28
time,28
need,28
data,28
vaccine,26
virus,25
working,24
today,24
food,23
world,23
know,22
come,22
infected,22
state,22
good,22
government,22
think,20
president,20
outbreak,20
unemployment,19
try,19
days,17
care,17
hour,17
wear,16
yes,16
practice,16
watermelon,16
sugar,16
quarantine,16
tested,15
far,15
drug,15
mask,15
mobile,14
want,14
zee,14
nursing,14
week,14
got,14
global,14
migrant,14
million,14
friendly,14
god,14
minister,13
fake,13
breaking,13
business,13
amid,13
immune,13
straight,13
saying,13
read,13
instead,13
said,13
response,13
old,12
man,12
media,12
china,12
protect,12
death,12
important,12
scientist,12
designed,12
dashboard,12
intuitive,12
display,12
organization,12
support,12
united,12
use,11
simply,11
act,11
number,11
nation,11
great,11
making,11
best,11
risk,11
black,11
positive,11
wife,10
yesterday,10
management,10
safe,10
hear,10
look,10
treatment,10
total,10
laid,10
big,10
anti,10
money,10
actually,10
given,10
single,10
feel,10
science,10
thank,10
mean,10
strongly,10
right,9
crisis,9
free,9
human,9
company,9
place,9
testing,9
leader,9
report,9
medical,9
lot,9
stop,9
economy,9
forced,9
forcing,9
major,9
non,9
fighting,9
year,8
let,8
prime,8
left,8
safety,8
wearing,8
chuck,8
clearly,8
live,8
help,8
person,8
country,8
going,8
responsibility,8
power,8
reason,8
responsible,8
spread,8
school,8
guest,8
roast,8
worst,8
team,8
share,7
follow,7
tell,7
facing,7
strong,7
daily,7
update,7
fight,7
hospital,7
poor,7
rate,7
hold,7
living,6
leadership,6
mind,6
better,6
check,6
according,6
favorite,6
cheese,6
happy,6
priority,6
sad,6
house,6
talk,6
getting,6
mat,6
handle,6
love,6
effects,6
party,6
hard,6
central,6
plan,6
dead,6
violation,6
disaster,6
outside,6
met,6
category,6
funded,6
pay,6
bear,6
failing,6
difference,6
york,6
trial,6
fellow,6
morning,6
necessary,6
ill,6
stand,6
meat,6
malaria,6
vote,6
post,6
small,6
drive,6
public,6
fought,6
weekend,6
reopen,6
downward,6
period,6
fear,6
current,6
encouraging,6
especially,6
economic,6
tried,6
package,6
national,6
bless,6
highest,6
second,6
listen,6
relief,6
political,6
end,6
trying,6
red,6
dangerous,6
statement,6
lupus,6
century,6
add,5
thought,5
contracted,5
gym,5
early,5
promise,5
finally,5
tweet,5
travel,5
selling,5
order,5
role,5
hug,5
address,5
till,5
attend,5
shastri,5
way,5
cure,5
impact,5
exposed,5
study,5
confirmed,5
maybe,5
don,5
street,5
stupid,5
ago,5
low,5
letter,5
wrong,5
break,5
line,5
blame,5
phase,5
blue,5
population,5
release,5
argument,5
permanently,5
starting,5
affected,5
face,5
dear,5
true,5
picture,5
white,5
park,5
open,5
told,5
