word,count
covid,138
pandemic,111
people,96
trump,93
china,79
time,53
new,48
stay,42
home,41
social,36
death,34
virus,33
going,31
president,31
positive,30
health,29
said,28
crisis,28
tested,28
human,26
need,26
know,26
thank,26
world,23
week,23
day,21
got,21
right,21
think,20
like,20
help,19
south,19
care,19
watch,19
getting,19
corona,19
easter,18
great,18
news,18
lost,17
public,17
real,17
man,17
making,16
days,16
global,16
good,16
face,15
sick,15
aid,15
media,15
told,14
seeing,14
want,14
business,14
breaking,14
spread,14
safe,14
best,14
medical,14
war,14
daily,13
order,13
test,13
late,13
community,13
protect,13
county,13
fight,12
straight,12
country,12
die,12
treatment,12
look,12
force,12
night,12
report,12
flu,12
today,12
fact,12
use,11
working,11
come,11
confirmed,11
responsible,11
nation,11
fake,11
political,11
closed,11
end,11
dead,11
general,10
governor,10
hard,10
city,10
receive,10
state,10
story,10
church,10
received,10
live,10
love,10
march,10
outbreak,10
panel,10
task,10
trying,10
hope,10
god,10
ban,10
relief,10
small,10
early,10
dying,10
father,9
hospital,9
risk,9
stimulus,9
million,9
comes,9
response,9
try,9
yes,9
twitter,9
understand,9
council,9
seen,9
wife,9
bill,9
government,9
testing,9
thread,9
better,9
thing,9
toll,9
taking,9
travel,9
information,9
isolation,9
key,8
facing,8
thinking,8
ago,8
self,8
indoors,8
isolate,8
high,8
curve,8
joe,8
briefing,8
guy,8
outrageous,8
child,8
rapist,8
prison,8
video,8
house,8
common,8
income,8
talking,8
showing,8
black,8
intelligence,8
shipment,8
federal,8
number,8
thou,8
shalt,8
find,8
major,8
sure,8
follow,8
model,8
midst,8
single,8
select,8
wondering,7
campaign,7
drug,7
amid,7
job,7
saying,7
chief,7
control,7
list,7
tell,7
away,7
read,7
question,7
little,7
source,7
related,7
act,7
bus,7
york,7
work,7
ill,7
course,7
mask,7
staff,7
tweet,7
infected,7
case,6
fired,6
inspector,6
loyalty,6
supply,6
election,6
decided,6
second,6
trial,6
vaccine,6
food,6
watching,6
play,6
role,6
free,6
speech,6
press,6
destruction,6
police,6
step,6
foundation,6
nurse,6
husband,6
save,6
wash,6
north,6
pushing,6
party,6
evidence,6
extra,6
left,6
idea,6
quote,6
leading,6
shutdown,6
moment,6
infant,6
total,6
brown,6
official,6
speaker,6
peak,6
update,6
set,6
person,6
treating,6
recommendation,6
uniformed,6
believe,6
sense,6
phone,6
effective,6
way,6
vote,6
barely,6
economic,6
administration,6
ready,6
mass,6
learning,6
hear,6
took,6
threat,6
word,6
natural,6
racism,6
poverty,6
nearly,6
patient,6
wrote,6
wow,6
june,6
equalizer,6
money,5
funeral,5
dear,5
far,5
blame,5
prepare,5
important,5
point,5
mail,5
line,5
post,5
debt,5
happy,5
allow,5
stop,5
lying,5
discovered,5
head,5
pastor,5
private,5
finally,5
falsely,5
fine,5
area,5
handling,5
thought,5
warren,5
respect,5
supposed,5
found,5
access,5
illness,5
lead,5
family,5
wear,5
captain,5
wish,5
hidden,5
evil,5
sign,5
anti,5
research,5
birthday,5
half,5
sad,5
stockpile,5
needs,5
panic,5
demand,5
bigger,4
advice,4
announce,4
raising,4
service,4
club,4
exactly,4
package,4
include,4
store,4
rated,4
fear,4
compare,4
united,4
considering,4
cruise,4
estate,4
trust,4
level,4
cash,4
looking,4
rich,4
sold,4
woman,4
instead,4
history,4
bad,4
morning,4
hurricane,4
season,4
wrong,4
ask,4
mob,4
polling,4
base,4
peril,4
seat,4
lied,4
dumb,4
outdoors,4
wealth,4
calling,4
bitch,4
republic,4
gold,4
clinic,4
son,4
claim,4
summary,4
turns,4
team,4
pretty,4
secretary,4
san,4
joke,4
especially,4
block,4
deadly,4
machine,4
dixie,4
amen,4
swine,4
providing,4
believing,4
mouth,4
unproven,4
canada,4
exact,4
catch,4
action,4
light,4
discovery,4
suffocation,4
spiking,4
hoax,4
powerful,4
commander,4
sent,4
communist,4
absolutely,4
young,4
realize,4
allegedly,4
forced,4
support,4
congress,4
blocked,4
begin,4
untrustworthy,4
crazy,4
liberal,4
red,4
seriously,4
upset,4
racist,4
saw,4
different,4
context,4
wearing,4
cloth,4
covering,4
vulnerable,4
plan,4
rate,4
spring,4
hey,4
open,4
hong,4
kill,4
literally,4
age,4
glee,4
driven,4
water,4
clear,4
spreading,4
stuff,4
responsibility,4
ensure,4
message,4
check,4
times,4
suggest,4
carry,4
experiment,4
excellent,4
location,4
wage,4
leaving,4
remember,4
furious,4
agree,4
start,4
owe,4
phenomenal,4
gratitude,4
boy,4
national,4
tomorrow,4
large,4
universal,4
join,4
likely,4
fun,4
veteran,4
blaming,4
problem,4
crush,4
statement,4
benefit,4
physical,4
negative,4
samurai,4
undefeated,4
firing,4
therapeutic,4
favorably,4
warfare,4
stood,4
tonight,4
reminder,4
power,4
recently,3
law,3
worse,3
hall,3
normal,3
behavior,3
record,3
apparently,3
buy,3
successfully,3
tackling,3
year,3
old,3
underlying,3
announcement,3
plague,3
interested,3
nice,3
able,3
xenophobia,3
mayor,3
ship,3
sue,3
stopped,3
treat,3
rambling,3
survey,3
worker,3
maybe,3
gone,3
price,3
losing,3
thankful,3
dad,3
fund,3
posted,3
emotional,3
confidence,3
accurate,3
racial,3
data,3
practice,3
lab,3
harder,3
lose,3
liberty,3
pro,3
assume,3
minister,3
epidemic,3
car,3
backup,3
urging,3
possibility,3
memory,3
bet,3
life,3
admitted,3
despite,3
leave,3
lupus,3
wonder,3
apology,3
suggesting,3
grocery,3
big,3
ventilator,3
quarantine,3
unemployment,3
future,3
baby,3
cure,3
experienced,3
surprising,3
damned,3
deep,3
surpass,3
older,3
let,3
coming,3
therapy,3
flatten,3
difficult,3
worst,3
current,3
living,3
economist,3
offering,3
equipment,3
citizen,3
kind,3
guardian,3
consistent,3
speaking,3
company,3
stable,3
low,3
conclusion,3
develop,3
listen,3
stake,3
goes,3
crap,3
increase,3
basis,3
delivery,3
came,3
body,3
kiss,3
true,3
trillion,3
apart,3
answer,3
critical,3
climate,3
change,3
zoom,3
learned,2
student,2
easily,2
cam,2
spotted,2
excited,2
charity,2
tournament,2
northern,2
share,2
ordered,2
nursing,2
hoarding,2
according,2
walk,2
privilege,2
savage,2
shutting,2
calculate,2
non,2
smoker,2
average,2
weight,2
known,2
headed,2
disaster,2
rapture,2
catastrophic,2
doubt,2
systemic,2
cancel,2
wave,2
paranoid,2
steroid,2
wartime,2
enemy,2
provide,2
shall,2
sun,2
alive,2
coral,2
princess,2
employed,2
friend,2
berlin,2
turn,2
labor,2
sugar,2
daddy,2
dump,2
ignorance,2
sexually,2
personally,2
mandatory,2
audience,2
representative,2
sample,2
chemis,2
choose,2
vile,2
negligence,2
wore,2
tan,2
suit,2
school,2
class,2
feral,2
imminent,2
regime,2
incompetent,2
preparedness,2
system,2
failing,2
respond,2
mining,2
monopoly,2
given,2
shame,2
choosing,2
narrative,2
correspondent,2
room,2
cause,2
ground,2
print,2
army,2
entertaining,2
caught,2
pray,2
wickedness,2
foolishness,2
clearly,2
relatively,2
sealed,2
rise,2
toddler,2
content,2
gulf,2
special,2
larry,2
listening,2
license,2
actually,2
shopping,2
addict,2
drinking,2
sen,2
cough,2
white,2
issuing,2
bicameral,2
letter,2
homeless,2
statistic,2
stepping,2
habitually,2
concern,2
serve,2
suburbia,2
walnut,2
violation,2
transmission,2
knowingly,2
plane,2
affect,2
resident,2
insurance,2
truth,2
majority,2
temporary,2
immigration,2
poll,2
notable,2
suspected,2
sending,2
everybody,2
inside,2
specific,2
wit,2
rep,2
bob,2
necessary,2
comparable,2
boss,2
giving,2
credit,2
khan,2
tube,2
lord,2
institute,2
advised,2
disease,2
leaves,2
disproportionately,2
chronic,2
population,2
naval,2
battle,2
forget,2
continued,2
silence,2
mysterious,2
disappearance,2
shortage,2
bush,2
justice,2
court,2
safety,2
count,2
unfortunately,2
percentage,2
chronology,2
homemade,2
multiply,2
rapidly,2
