word,count
covid,116
home,102
stay,97
people,95
new,79
pandemic,57
social,53
corona,46
trump,43
need,43
breaking,39
virus,35
today,35
world,34
time,34
order,32
want,31
state,31
china,29
day,27
think,27
president,27
good,27
like,26
medical,25
know,25
york,25
positive,24
days,24
year,23
test,23
great,22
news,22
right,21
number,21
help,21
fight,19
country,19
health,18
hospital,18
way,18
old,17
quarantine,17
job,17
saying,16
working,16
end,16
away,16
stupid,16
come,15
family,15
follow,15
stop,15
emergency,15
thank,15
pay,15
taken,14
bill,14
man,14
action,14
making,14
government,13
got,13
die,13
tested,13
county,13
minister,13
staff,13
effective,13
sick,13
june,12
care,12
far,12
week,12
media,12
inside,12
march,12
life,12
house,11
power,11
total,11
close,11
latest,11
going,11
love,11
food,10
trying,10
fund,10
young,10
received,10
administration,10
calling,10
coming,10
safe,10
death,10
blame,10
scram,10
hair,10
hotel,10
kill,10
update,10
getting,10
let,10
completely,9
read,9
sure,9
relief,9
isolation,9
twitter,9
national,9
important,9
share,9
better,9
team,9
global,9
police,9
talk,9
maybe,9
fox,9
donate,9
anti,8
send,8
remain,8
donated,8
self,8
drug,8
deadly,8
united,8
service,8
toll,8
arrest,8
mean,8
hope,8
fighting,8
crisis,8
said,8
message,8
protection,8
federal,8
despite,8
ruler,8
fall,8
knew,8
governor,8
testing,8
confirmed,8
gear,8
worse,8
soon,8
leave,8
fish,8
outbreak,7
area,7
work,7
big,7
dying,7
free,7
painted,7
concrete,7
congregation,7
public,7
hard,7
legal,7
strike,7
date,7
fact,7
protect,7
dead,7
amazing,7
month,7
god,7
idea,7
reminder,7
million,7
infection,7
hourly,7
briefing,7
local,7
current,7
hazard,7
critical,7
nancy,7
south,7
real,7
college,7
response,7
spread,6
came,6
swab,6
recommend,6
director,6
able,6
funds,6
continue,6
ways,6
definition,6
mind,6
hoax,6
leader,6
grocery,6
delivery,6
prime,6
lock,6
chad,6
warrant,6
rodney,6
meet,6
biggest,6
salary,6
spending,6
incredible,6
lost,6
following,6
similar,6
mayor,6
holding,6
street,6
comprehension,6
greed,6
selfishness,6
long,6
homeless,6
needs,6
everyday,6
music,6
excellent,6
flu,6
place,6
wrong,6
doctor,6
word,6
district,6
chief,6
understand,6
initiative,6
extremely,6
living,6
urging,6
lose,6
shut,6
claim,6
double,6
wage,6
tell,6
yes,6
regular,6
ordered,6
remember,6
rest,5
city,5
access,5
start,5
law,5
force,5
truly,5
astonishing,5
politics,5
par,5
star,5
woman,5
instead,5
based,5
watch,5
times,5
university,5
ask,5
looking,5
murder,5
ill,5
cut,5
nation,5
learning,5
extend,5
ship,5
video,5
check,5
worry,5
told,5
starting,5
phone,5
company,5
cause,5
lawsuit,5
peak,5
shopping,5
party,5
decided,5
nursing,5
small,5
rough,5
keeping,5
found,5
shortage,5
valley,5
taking,5
cure,5
unemployment,5
release,5
left,5
white,4
lots,4
illegal,4
religious,4
write,4
gave,4
curve,4
matter,4
economic,4
nearly,4
region,4
aid,4
teacher,4
result,4
black,4
explicitly,4
morning,4
happening,4
sending,4
strong,4
grew,4
sen,4
press,4
acting,4
wide,4
currently,4
larry,4
hogan,4
urge,4
given,4
department,4
thankful,4
find,4
act,4
believe,4
accept,4
advice,4
owner,4
easy,4
extended,4
permanently,4
caught,4
chairman,4
goodness,4
billion,4
tackle,4
disaster,4
school,4
bank,4
lying,4
request,4
ton,4
solidarity,4
born,4
brilliant,4
try,4
