word,count
covid,141
china,118
trump,85
pandemic,83
people,63
new,52
stay,51
social,39
know,39
president,38
time,34
end,34
like,32
going,31
breaking,30
joe,30
corona,29
virus,29
news,28
home,27
needs,26
hear,25
press,25
country,24
today,23
world,23
help,23
opening,22
got,22
million,22
right,22
force,22
courage,22
health,22
freedom,22
pay,22
food,21
fear,21
long,20
need,20
trust,20
invite,20
plan,20
think,20
media,19
tested,18
house,18
nancy,18
positive,18
hospital,18
job,18
billion,18
state,18
support,17
test,17
stop,17
look,16
task,16
old,16
said,15
video,15
air,15
travel,14
week,14
told,14
took,14
global,14
public,14
phase,14
governor,14
ago,14
work,14
man,13
sent,13
inside,13
pass,13
confirmed,13
die,13
conference,13
life,13
let,12
crazy,12
twitter,12
account,12
care,12
dog,12
government,12
live,12
death,12
outbreak,12
michigan,12
miller,11
day,11
thank,11
white,11
briefing,11
abortion,11
sustaining,11
amid,11
open,11
facility,11
days,11
bill,11
testing,10
good,10
lost,10
major,10
spread,10
community,10
lab,10
safe,10
reminder,10
group,10
letter,10
contracted,10
close,9
hit,9
beginning,9
save,9
economic,9
fight,9
great,9
immigrant,9
start,9
release,9
son,9
millions,9
medical,9
police,9
response,9
administration,9
organization,9
coming,9
month,8
pack,8
clear,8
curve,8
year,8
check,8
blame,8
comes,8
funds,8
trillion,8
story,8
zero,8
helping,8
seeing,8
agree,8
different,8
daily,8
flew,8
secure,8
fighting,8
ban,8
crisis,8
policy,8
included,8
given,8
small,8
fact,8
multiple,8
campaign,8
fox,8
black,8
thought,8
ass,7
bridge,7
free,7
local,7
way,7
growing,7
flu,7
want,7
watch,7
cut,7
trying,7
report,7
essential,7
listen,7
agent,7
place,7
update,7
middle,7
buy,7
worried,7
second,7
actually,7
staff,7
family,7
best,7
working,7
false,7
reopen,7
struggling,7
county,6
hard,6
knew,6
thanks,6
march,6
mayor,6
role,6
infected,6
racist,6
try,6
talk,6
following,6
big,6
flatten,6
stopping,6
publicly,6
instead,6
stimulus,6
university,6
turning,6
york,6
continue,6
provide,6
left,6
latest,6
bloody,6
debt,6
speaking,6
perfect,6
yesterday,6
believe,6
donated,6
fund,6
statement,6
happy,6
face,6
rent,6
senator,6
course,6
quick,6
current,6
better,6
looking,6
bitch,6
quantum,6
chemistry,6
incoherent,6
ignorant,6
late,6
leadership,6
national,6
meeting,6
dow,6
economy,6
congress,6
remain,6
department,6
project,6
friend,6
woman,6
recover,6
money,6
god,6
south,6
illegal,6
future,5
epidemic,5
hall,5
stock,5
plant,5
person,5
saying,5
canada,5
moment,5
funder,5
according,5
dead,5
question,5
posted,5
sick,5
came,5
vaccine,5
getting,5
bad,5
shifting,5
wait,5
propaganda,5
calling,5
protest,5
strategy,5
game,5
treating,5
medicine,5
gym,5
sense,5
saved,5
issue,5
advice,5
step,5
leader,5
total,5
number,5
read,5
drive,5
shut,5
spreading,5
misinformation,5
responsibility,5
find,5
accountable,5
practice,5
tell,5
exposed,5
consider,5
answer,5
personally,5
apparently,5
lied,5
bankrupt,5
company,5
bought,5
times,5
federal,4
talking,4
past,4
shopping,4
suggest,4
play,4
process,4
screen,4
infection,4
rate,4
nearly,4
making,4
rape,4
facing,4
racism,4
thirty,4
quarantine,4
spoken,4
speak,4
meet,4
found,4
teacher,4
worry,4
sure,4
dirty,4
dying,4
taken,4
cartoon,4
reliable,4
killing,4
hope,4
recognize,4
charge,4
minister,4
set,4
basketball,4
disease,4
double,4
hold,4
broke,4
party,4
chain,4
handle,4
available,4
dumb,4
winner,4
society,4
severe,4
antiviral,4
bank,4
transfer,4
idiot,4
clearly,4
lots,4
point,4
congregate,4
adviser,4
targeted,4
join,4
dear,4
thinking,4
stupid,4
san,4
near,4
united,4
deadly,4
share,4
deal,4
