word,count
people,168
covid,163
pandemic,141
virus,116
trump,114
black,95
think,84
corona,60
racism,58
know,51
like,47
sage,46
face,44
biggest,43
number,40
right,40
social,40
government,36
racist,31
day,30
confused,28
world,27
update,26
health,25
new,25
test,23
stay,22
look,22
home,22
going,21
death,21
white,21
news,20
protest,20
week,20
time,20
positive,20
member,19
country,19
million,19
tested,18
rate,18
science,18
today,18
believe,17
early,17
got,17
spreading,17
year,16
tiny,16
yeah,16
middle,15
media,15
help,15
men,15
hair,15
clear,15
cop,15
gone,15
times,14
best,14
deal,14
crisis,14
stage,14
easing,14
worst,14
high,14
risk,14
hospital,14
literally,14
enjoying,14
great,13
man,13
second,13
let,13
medical,13
murder,13
house,13
china,13
need,13
fast,13
lift,13
march,13
want,13
coming,12
lead,12
measure,12
amid,12
post,12
left,12
lordship,12
bit,12
weird,12
advice,12
husband,12
police,12
plan,12
peacefully,12
permission,12
hard,12
flung,12
flight,11
tear,11
gas,11
respiratory,11
ease,11
safe,11
remember,11
found,11
care,11
yesterday,11
trace,11
distance,11
city,11
away,11
days,11
highest,11
economy,10
tired,10
tory,10
isolating,10
director,10
evil,10
disease,10
real,10
support,10
democratic,10
read,10
business,10
good,10
god,10
food,10
amazing,10
went,10
south,10
track,10
state,10
party,10
agree,10
single,10
decision,10
lifting,10
system,10
president,9
hot,9
unemployment,9
major,9
air,9
trust,9
working,9
wave,9
woman,9
ask,9
minister,9
try,9
stop,9
migrant,9
breaking,9
thing,9
weekend,9
data,9
saying,9
getting,8
far,8
actually,8
driven,8
forget,8
thread,8
hope,8
unknown,8
opening,8
lot,8
free,8
fear,8
outbreak,8
confirmed,8
low,8
distract,8
testing,8
moment,8
work,8
reason,8
life,8
live,8
pilot,8
team,8
imagine,8
goes,8
queue,8
sunshine,8
beach,8
community,7
professor,7
twitter,7
list,7
human,7
family,7
assistant,7
staff,7
dear,7
history,7
count,7
non,7
formally,7
start,7
manila,7
taken,7
place,7
ground,7
heart,7
following,7
total,7
young,7
maintain,7
thought,6
wrong,6
unavailable,6
consecutive,6
deliberately,6
metropolitan,6
elite,6
source,6
way,6
bill,6
race,6
sir,6
infected,6
vote,6
prof,6
mayor,6
employee,6
true,6
treat,6
spread,6
led,6
officially,6
easy,6
military,6
june,6
political,6
scientific,6
video,6
local,6
said,6
quarantine,6
happy,6
sense,6
service,6
travel,6
nationwide,6
glad,6
pretty,6
burn,6
bad,6
lab,6
worker,6
treatment,6
critical,6
telling,6
piece,6
broke,6
costa,6
finland,6
peaceful,6
come,6
date,6
order,6
midway,6
seen,6
spirit,6
relationship,6
tonight,6
mail,6
looking,6
national,6
ongoing,6
career,6
provincial,6
debate,6
seeing,6
swab,6
summer,5
throw,5
return,5
soon,5
civil,5
epidemiologist,5
risky,5
board,5
democrat,5
leader,5
morning,5
strong,5
calling,5
receive,5
question,5
drop,5
learn,5
epidemic,5
talk,5
end,5
thank,5
warning,5
sorry,5
view,5
open,5
mil,5
celebrate,5
independent,5
till,5
job,5
supreme,5
court,5
nation,5
economic,5
recent,5
follow,5
meet,5
committee,5
turkey,5
response,5
charity,5
mortality,5
spat,5
sent,5
general,5
dangerous,5
leaving,5
built,4
careful,4
august,4
star,4
month,4
group,4
war,4
cure,4
exam,4
leftist,4
nominated,4
adviser,4
making,4
joke,4
charge,4
prosecutor,4
happening,4
scary,4
chair,4
hit,4
law,4
event,4
apply,4
escalate,4
assemble,4
given,4
labour,4
understand,4
global,4
permanently,4
challenge,4
foreign,4
administration,4
spike,4
daily,4
missing,4
little,4
refusing,4
violence,4
destruction,4
rupee,4
inflation,4
highly,4
trained,4
explaining,4
training,4
stand,4
essential,4
possible,4
interesting,4
king,4
mandatory,4
forward,4
anti,4
public,4
town,4
accommodate,4
anarchist,4
worried,4
anxious,4
nervous,4
impressive,4
love,4
credit,4
turned,4
era,4
sending,4
lost,4
note,4
basically,4
rehabilitation,4
elderly,4
wear,4
lunatic,4
quote,4
wore,4
guess,4
moving,4
line,4
isolated,4
fact,4
letter,4
relaxation,4
anger,4
perception,4
desire,4
lots,4
