2.0,deadly,deadly
354.0,animal,planet,cartoon,network,fox,news,fun,spring,salad,idea,animal,planet,cartoon,network,fox,news,fun,spring
355.0,time,step,hell,end,said
356.0,need,uncle,stop,covid,need,uncle,stop,covid
360.0,said,virus,left,right,thing,close,scream,left,going,said,virus,left,right,thing,close,scream,left
363.0,shut,power,failure,pay,emergency,shut,power,failure,pay,emergency
365.0,view,spread,urgent,advisory,dogs,risk,view,spread,urgent,advisory,dogs
366.0,going,corona,apocalypse,propaganda,better,president
368.0,airport,today,hot,bed,sailed,right,airport,today,hot,bed,sailed,right
369.0,flatly,extend,transition,absolutely,need,united,kingdom,fully,flatly,extend,transition,absolutely,need,united,kingdom
371.0,today,trump,administration,stood,cut,billion,percent,cut,today,trump,administration,stood,cut,billion,percent,cut
373.0,matching,hair,color,picture,dog,cure,hope,anxiety
376.0,live,press,conference,head,message,world,testing,contact,live,press,conference,head,message,world,testing
377.0,ranch,sick,people,sick,send
378.0,quarantine,diary,day,non,perishable,food,maybe,quarantine,diary,day,non,perishable,food,maybe
379.0,new,elderly,order,liquor,new,elderly,order,liquor
380.0,perspective,walk,night
381.0,trump,trust,china,china,ass,hole,trump,trust,china,china,ass,hole
382.0,low,key,saving,planet,climate,change,queen
383.0,politico,actually,twitter,china,purpose,imagine,think
385.0,covid,update,follow,link,form
387.0,think,video,define,generation,better,making,tested,corona,think,video,define,generation,better,making,tested,corona
389.0,recommend,elderly,stop,entering,polling,high,risk,covid,vote,young,recommend,elderly,stop,entering,polling,high,risk,covid,vote
391.0,thanks,president,unprecedented,travel,ahead,curve,thanks,president,unprecedented,travel,ahead,curve
392.0,city,special,covid,city,special,covid
393.0,confirmed,case,yesterday,posting,confirmed,case,yesterday,posting
394.0,view,country,doctor,midst,fight,save,death,rate,view,country,doctor,midst,fight,save
395.0,deceased,woman,came,contact,son,tested,positive,deceased,woman,came,contact,son,tested,positive
396.0,mistake,blood,blood,mistake,blood,blo
398.0,year,sick,waiting,surrounding,year,sick,waiting,surrounding
402.0,time,provide,health,care,people,told,afford,stock,market,time,provide,health,care,people,told,afford,stock
407.0,union,enter,agreement,moratorium,period,league,hiatus,union,enter,agreement,moratorium,period,league,hiatus
410.0,true,hero,represent,true,hero,represent
411.0,dealing,problem,helping,dealing,problem,helping
413.0,impact,count,underway,outreach,limited,urge,social,impact,count,underway,outreach,limited
414.0,want,health,pay,agree,stupid,system,sudden,want,health,pay,agree,stupid,system
418.0,heart,couple,corner,shop,corona,virus,relief
421.0,jasmine,corona,soon,came,seen,everybody,lung,coma,jasmine,corona,soon,came,seen,everybody,lung,coma,star
423.0,said,north,theory,owner,restaurant,said,north,theory,owner,restaurant
424.0,thanks
426.0,self,isolating,working,public,facing,job,self,isolating,working,public,facing,job
428.0,covid,spelt,backwards,going,covid,spelt,backwards,going
431.0,health,covid,hotel,health,covid,hotel
432.0,complex,son,gave,update,condition,tested,positive,son,gave,update,condition,tested,positive
433.0,trump,finally,blame,lack,testing,turns
434.0,current,state,world,video,hungry,swarm,street,rival,fight,food,normally
435.0,covid,increase,long,trump,increase,number,covid,increase,long,trump,increase,number,infection
436.0,today,deliver,address,nation,country,learn,today,deliver,address,nation,country,learn
437.0,mirza,stop,spread,banning,wedding,reporter,ban,mirza,stop,spread,banning,wedding,reporter,ban
440.0,gen,dying,depression,homelessness,nonliving,wages,mass,poor,gen,dying,depression,homelessness,nonliving,wages,mass,poor
441.0,college,student,forced,useful,resource,college,student,forced,useful,resource
442.0,administration,testing,harder,manage,test,million,people,administration,testing,harder,manage,test,million,people
443.0,took,sale,week,forgot,corona,season
444.0,capital,state,emergency,amid,rising,vacuum,capital,state,emergency,amid,rising,vacuum
446.0,dab,beat,follow,advice,ready,dab,beat,follow,advice,ready
448.0,samp,covid,colley
449.0,south,tested,people,vulnerable,people,tested,south,tested,people,vulnerable,people,teste
451.0,covid,end,soon,trust,god,covid,end,soon,trust,god,covid,end,soon,trust,god,covid,end,covid,end,soon,trust,god,covid,end,soon,trust,god,covid,end,soon,trust,god,covid
452.0,defender,facing,kind,short,absolute,denial,justice,defender,facing,kind,short,absolute,denial
453.0,took,pandemic,finally,coverage,took,pandemic,finally,coverage
455.0,risk,works,risk,works
461.0,briefing
462.0,corona,coming
466.0,let,crisis,waste,actually,wrote,story,secret,source,white,house,let,crisis,waste,actually,wrote,story,secret,source,white,house
472.0,covid,spelt,backwards,going,covid,spelt,backwards,going
473.0,update,current,situation,operate,venue,information,public,update,current,situation,operate,venue,information
474.0,seeing,steady,decrease,new,despite,worst,affected,outside,china,seeing,steady,decrease,new,despite,worst,affected,outside
477.0,people,affected,far,event,work,school,people,affected,far,event,work,school
479.0,information,information
480.0,major,breaking,news,source,trump,blocked,testing,aid,major,breaking,news,source,trump,blocked,testing,aid
481.0,run,falcon,covid,spread,holl,run,falcon,covid,spread
482.0,ani,health,secretary,year,old,patient,away,hospital,second,death,health,secretary,year,old,patient,away,hospital
485.0,wow,world,health,organization,chief,global,epicenter,wow,world,health,organization,chief,global,epicenter,chine
486.0,hoddle,moment,hotspur,disappointment
488.0,week,unstable,situation
489.0,totally,control,person,coming,china,control,going,totally,control,person,coming,china,control,going
490.0,rep,cortez,self,fox,news,ban,plea,rep,cortez,self,fox,news,ban,plea
492.0,point,strong,border,policy,related
493.0,wait,hold,mean,decision,days,ago,limit,travel,right,thing,wait,hold,mean,decision,days,ago,limit,travel,right,thing
494.0,place,spread,covid,regret,north,leg,place,spread,covid,regret,north,leg
495.0,currently,half,nursing,home,currently,half,nursing,home
497.0,hockey,like,canada,hockey,like,canada
498.0,thanks,joe,presidential,press,conference,yesterday,thanks,joe,presidential,press,conference,yesterday
499.0,governor,said,state,received,test,federal,government,governor,said,state,received,test,federal,government
501.0,essential,single,unified,approach,protect,public,health,essential,single,unified,approach,protect,public,health
507.0,state,postpone,primary,response
508.0,covid,scare,getting,real,tested,positive,safe
511.0,world,world
513.0,wow,world,health,organization,chief,global,epicenter,wow,world,health,organization,chief,global,epicenter,chine
516.0,remember,talk,remember,talk
518.0,wife,pretext,mass,deep,state,manipulation
519.0,competent,legislator,use,power,force,reluctant,public,official,help,protect,math,battery,testing,minimum,legal,research
520.0,interesting,hearing,famous,people,hearing,eve,interesting,hearing,famous,people,hearing
521.0,want,share,important,booked,flight,trip
522.0,right,easier,test,kit,covid,right,easier,test,kit,covid
523.0,data,amid,data,stupid
527.0,director,saying,guess,private,sector,engaged,genuinely,fun,director,saying,guess,private,sector,engaged
528.0,hospital,treating,covid,think,value
529.0,cure,friend,non,alcoholic,beer
532.0,protect,covid,protect,covid
533.0,vote,mail,democracy,continue,vote,mail,democracy,continue
534.0,damn,crazy,damn,crazy
536.0,argument,moving,profit,health,care,look,south,argument,moving,profit,health,care,look,south
538.0,likely,trump,inflection,point,bluster,ignorance,shallow,likely,trump,inflection,point,bluster,ignorance
539.0,people,use,excuse,prevent,fully,leaving,beloved,people,use,excuse,prevent,fully,leaving,beloved
543.0,president,flack,global,pandemic,people,looking
547.0,china,life,saving
548.0,boy,sent,home,school,caught,charging,use,hand
552.0,horrible,ashamed,treason,antipatriotic,scoop,trump,administration,respond,crisis
554.0,like,joke,sick,leave,quarantine,like,joke,sick,leave,quarantine
555.0,state,emergency,state,emergency
558.0,want,health,pay,agree,stupid,system,sudden,want,health,pay,agree,stupid,system
559.0,tournament,power,tournament,power
561.0,told,problem,thank,ignorant,idiot,freeway
565.0,thank,working,tirelessly
566.0,presidential,primary,amid,pandemic,people,presidential,primary,amid,pandemic
567.0,taken,curb,outbreak,affect,article,taken,curb,outbreak,affect,article
568.0,interesting,recently,contact,trump,self,isolation,interesting,recently,contact,trump,self,isolation
571.0,research,team,isolated,covid,virus,research,institute,research,team,isolated,covid,virus,research,institute
572.0,week,tested,people,jazz,tested,week,tested,people,jazz,tested
575.0,money,event
577.0,china,rest,world,cure,military,crazy,china,rest,world,cure,military,crazy
579.0,today,deliver,address,nation,country,learn,today,deliver,address,nation,country,learn
581.0,today,minister,index,case,today,minister,index,case
584.0,additional,disease,covid,potential,community,transmission,county,additional,disease,covid,potential,community,transmission,count
585.0,people,sing,popular,song,street,warm,hearts,people,sing,popular,song,street,warm,hearts
586.0,quarantine,diary,day,non,perishable,food,maybe,quarantine,diary,day,non,perishable,food,maybe
587.0,time,democratic,party,step,end,clear,result,won,stop,time,democratic,party,step,end,clear,result,won,stop
589.0,unprepared,taking,corona,lightly,shut,corona,virus,university,open,unprepared,taking,corona,lightly,shut,corona,virus,university,open
591.0,medical,team,male,help,set,medical,center,treat,possible,medical,team,male,help,set,medical,center,treat,possible
592.0,covid,proven,job,told,remotely,remotely,disabled,covid,proven,job,told,remotely,remotely,disabled
593.0,going,manifest,summer,looking,like,going,manifest,summer,looking,like
594.0,photo,heartbreaking,panic,vulnerable,photo,heartbreaking,panic,vulnerable
596.0,suffering,dying,millions,unqualified,personality,base,suffering,dying,millions,unqualified,personality,base
601.0,new,high,speed,test,emergency,clearance,food,drug,administration,new,high,speed,test,emergency,clearance,food,drug,administration
602.0,continue,mix,impact,liking,continue,mix,impact,liking
605.0,information,site
606.0,got,everybody,going,crazy,better,open,believe,read,trust,god,evil,got,everybody,going,crazy,better,open,believe,read,trust,god
610.0,informative,infectious,director,director,joe,rogan,experience,talking
611.0,covid,proven,job,told,remotely,remotely,disabled,covid,proven,job,told,remotely,remotely,disabled
615.0,want,health,pay,agree,stupid,system,sudden,want,health,pay,agree,stupid,system
617.0,corona,corona
619.0,approach,different,scientific,political,beth,corona
620.0,case,need,reason,fire,case,need,reason,fire
622.0,wow,world,health,organization,chief,global,epicenter,wow,world,health,organization,chief,global,epicenter,chine
625.0,help,people,stay,home,sick,support,economy,emergency,leave,program,increasing,help,people,stay,home,sick,support,economy,emergency,leave,program
627.0,video,singing,deserted,streets,beau,video,singing,deserted,streets
628.0,today,demand,pass,bill,free,testing,today,demand,pass,bill,free
630.0,reminder,blame,president,bad,covid,fired,entire,reminder,blame,president,bad,covid,fired,entire
631.0,reminder,election,day,early,voting,reminder,election,day,early,voting
632.0,caught,people,catch
635.0,uncle,away,corona,virus,gentle,kind,cancer,uncle,away,corona,virus,gentle,kind,cancer
636.0,week,tested,people,jazz,tested,week,tested,people,jazz,tested
637.0,got,caught,hand,relief,loud,obnoxious,overbearing,screamer
638.0,day,find,led,covid,pandemic,number,day,find,led,covid,pandemic,numb
640.0,post,advice,lie,dangerous,share,sha,post,advice,lie,dangerous,share
641.0,got,cold,good,cold,flu
643.0,continue,practice,good,hygiene,sanitation,continue,practice,good,hygiene,sanitation
644.0,gen,dying,depression,homelessness,nonliving,wages,mass,poor,gen,dying,depression,homelessness,nonliving,wages,mass,poor
646.0,tweet,article
647.0,breaking,today,far,breaking,today,far
648.0,possessed,trump,dismantle,pandemic,response,team,place,event,possessed,trump,dismantle,pandemic,response,team,place,event
649.0,reminder,blame,president,bad,covid,fired,entire,reminder,blame,president,bad,covid,fired,entire
650.0,covid,past,covid,past
652.0,union,enter,agreement,moratorium,period,league,hiatus,union,enter,agreement,moratorium,period,league,hiatus
654.0,foreign,blaming,virus,believe,people,foreign,blaming,virus,believe,people
656.0,response,corona,crisis,time,consider,listen,response,corona,crisis,time,consider,listening
657.0,covid,proven,job,told,remotely,remotely,disabled,covid,proven,job,told,remotely,remotely,disabled
659.0,want,remind,care,black,want,remind,care
661.0,hey,thread,supporting,bookstore,local,current,situation,hey,thread,supporting,bookstore,local,current
665.0,biggest,rise,day,increase,biggest,rise,day,increase
667.0,covid,spelt,backwards,going,covid,spelt,backwards,going
670.0,major,breaking,news,source,trump,blocked,testing,aid,major,breaking,news,source,trump,blocked,testing,aid
673.0,know,mind,right,minute,think,know,mind,right,minute,think
674.0,knew,virus,coming,testing,china,knew,virus,coming,testing,china
675.0,worth,largely,responsible,nights,error,filled,address,worth,largely,responsible,nights,error,filled,address
676.0,health,canada,said,travel,outside,canada,listen,health,canada,said,travel,outside,canada,lis
677.0,heart,couple,corner,shop,corona,virus,relief,heart,couple,corner,shop,corona,virus,relief
678.0,breaking,alert,postpone,primary,amid,pandemic
680.0,precaution,help,limit,spread,covid,ensure,health,safety,staff,precaution,help,limit,spread,covid,ensure,health,safety
683.0,joe,government,nancy,government,sanders,joe,government,nancy,government,sanders
684.0,read,article,astonishing,believe,plea,read,article,astonishing
685.0,help,ahead,outbreak,talk,help,ahead,outbreak,talk
690.0,minister,mou,flight,china,great,success,policy,minister,mou,flight,china,great,success,policy
698.0,great,post,thank,following,advice,safe,great,post,thank,following,advice,safe
702.0,county,hold,news,conference,novel,pandemic,watch,live,county,hold,news,conference,novel,pandemic,watch,live
703.0,midst,trying,times,spare,thought,people,like
704.0,covid,proven,job,told,remotely,remotely,disabled,covid,proven,job,told,remotely,remotely,disabled
706.0,got,tighten,streets,got,tighten,streets
707.0,look,like,grad,worth,good,thing,know,spectrum,offer,free,high,speed
708.0,understand,concern,leery,moving,dangerous,precedent,critical,moment,democracy,understand,concern,leery,moving,dangerous,precedent,critical,moment
710.0,frat,boy,date,party,frat,boy,date,party
713.0,eric,holder,disturbing,warning,trump,photo,president,eric,holder,disturbing,warning,trump,photo,president
714.0,trust,covid,covid,trust,covid,covid
716.0,listen,doctor,said,listen,doctor,said
717.0,heart,warming,moment,medic,beautiful,sunset,year,old,patient,heart,warming,moment,medic,beautiful,sunset,year,old,patient
719.0,media,trying,run,propaganda,china,bought,time,new,low,media,trying,run,propaganda,china,bought,time,new,low
720.0,breaking,grant,relief,eligibility,spring,sports,winter,sports,works,breaking,grant,relief,eligibility,spring,sports,winter,sports,works
721.0,china,enemy,run,concentration,steal,lock,china,enemy,run,concentration,steal,lock
722.0,unspeakable,cruelty,trump,moving,ahead,plan,enact,strict,work,use,foo,unspeakable,cruelty,trump,moving,ahead,plan,enact,strict,work
723.0,sick,nancy,tried,insert,abortion,response,stimulus,package,sick,nancy,tried,insert,abortion,response,stimulus
725.0,got,blocked,bill,providing,emergency,sick,leave
