word,count
trump,308
pence,300
mike,196
outbreak,138
president,119
response,104
charge,99
health,97
governor,83
china,80
virus,70
corona,69
public,67
breaking,55
people,55
said,50
spread,49
like,48
news,44
worst,43
pandemic,43
new,40
actual,40
case,38
think,37
travel,37
going,37
czar,36
led,36
state,35
conference,33
flu,32
guy,31
vaccine,30
lead,30
history,30
epidemic,29
vice,29
emergency,27
policy,27
directly,27
press,27
today,26
record,26
stellar,26
ago,26
briefing,25
plan,25
know,25
want,23
good,22
zero,22
trying,22
talent,22
trust,22
nancy,21
tweet,21
border,21
poor,21
day,20
protect,20
southern,20
affordable,19
fact,19
country,19
fired,19
saying,18
pray,18
large,18
crisis,18
cut,18
far,18
experience,18
getting,17
inevitable,17
world,17
covid,16
south,16
cross,16
confirmed,16
right,16
probably,16
help,16
safe,15
official,15
time,15
county,15
prepared,15
illegally,14
die,14
media,14
smoking,14
director,14
positive,13
believe,13
budget,13
san,13
control,13
needle,13
need,13
way,13
left,13
person,13
congress,12
team,12
quarantine,12
northern,12
important,12
task,12
force,12
hell,12
government,12
face,12
spreading,12
communist,12
winter,12
heating,12
assistance,12
away,12
expert,12
orange,12
ban,11
times,11
secretary,11
global,11
infected,11
sent,11
rush,11
handling,11
affected,11
recent,11
risk,11
seen,11
mention,11
work,11
known,11
watch,11
live,11
talk,11
medical,11
order,10
guarantee,10
keeping,10
strongly,10
discourage,10
rate,10
let,10
absolutely,10
clear,10
thread,10
celebrity,10
earth,10
wrote,10
man,10
following,10
actually,10
low,10
lying,10
dow,10
turned,10
negative,10
administration,10
human,10
threat,9
true,9
big,9
ready,9
prevent,9
coming,9
threatening,9
great,9
got,9
links,9
best,9
strong,9
donated,9
million,9
won,9
drug,9
long,9
bye,9
thing,9
talking,8
supplemental,8
include,8
test,8
japan,8
choice,8
recently,8
inadequate,8
stock,8
seriously,8
story,8
tonight,8
united,8
worried,8
dealing,8
job,8
opposite,8
sparked,8
fantastic,8
working,8
handled,8
follow,8
kill,8
imagine,8
captain,8
politics,8
general,8
local,8
lie,8
distance,7
uninfected,7
russia,7
days,7
tell,7
god,7
guess,7
wing,7
fringe,7
rapture,7
rod,7
understand,7
fear,7
corrupt,7
kim,7
hope,7
doctor,7
killing,7
self,7
close,7
update,7
community,7
white,7
role,7
non,6
arrive,6
mark,6
promise,6
yes,6
town,6
phew,6
feel,6
entire,6
closed,6
leadership,6
political,6
clean,6
data,6
declared,6
single,6
thanks,6
went,6
informed,6
wait,6
hospital,6
despite,6
brother,6
head,6
unknown,6
origin,6
sign,6
soon,6
dead,6
decision,6
care,6
gosh,6
couple,6
staff,6
stage,6
literally,6
commend,6
reminder,6
problem,6
moment,6
death,6
information,6
given,6
principal,6
deputy,6
thy,6
personally,6
prevention,6
entering,6
radio,6
host,6
entry,6
physician,6
previous,6
surgeon,6
read,6
statement,6
quickly,6
support,6
opposed,6
exchange,6
deal,6
amid,6
area,6
tomorrow,5
testing,5
election,5
presser,5
cure,5
flight,5
completely,5
able,5
level,5
calling,5
prayer,5
year,5
half,5
start,5
social,5
anti,5
heart,5
deep,5
worse,5
federal,5
incompetent,5
expect,5
late,5
rich,5
hair,5
bridge,5
certain,5
intravenous,5
told,5
little,5
gone,5
gotten,5
ridiculous,5
effort,5
traitor,5
blame,5
taking,5
second,5
paying,5
caught,5
tough,5
declare,5
article,5
open,5
hearing,4
tra,4
daily,4
reason,4
kick,4
guidance,4
workplace,4
con,4
university,4
responsible,4
effective,4
study,4
chance,4
share,4
pro,4
tony,4
remember,4
laying,4
happen,4
ask,4
come,4
based,4
tie,4
knew,4
disease,4
tragedy,4
model,4
look,4
fully,4
bad,4
cause,4
breathe,4
sigh,4
relief,4
woman,4
aggressive,4
furious,4
market,4
stay,4
program,4
dag,4
racing,4
foreign,4
use,4
ensure,4
carry,4
speech,4
twitter,4
stop,4
reaction,4
damage,4
traditional,4
medicine,4
wrong,4
pay,4
better,4
willing,4
mean,4
rely,4
triggered,4
banning,4
significant,4
admit,4
joke,4
tap,4
speaking,4
available,4
concerning,4
learning,4
barbarism,4
sleuth,4
operative,4
conspiracy,4
stopping,4
honestly,4
fox,4
business,4
air,4
answer,4
maybe,4
pushing,4
fight,4
scepter,4
sure,4
nurse,4
perfect,4
success,4
small,4
preferred,4
taps,4
possible,4
shooting,4
containment,4
access,4
yesterday,4
chang,4
weekend,4
aboard,4
house,4
fire,4
return,4
company,4
currently,4
tank,4
telling,4
production,4
novel,4
science,4
avoidable,4
slashed,4
vacant,4
tested,3
hopefully,3
panic,3
hall,3
place,3
thinking,3
contagion,3
sick,3
immediately,3
spring,3
prepare,3
listen,3
gay,3
sooner,3
cruise,3
ship,3
reassure,3
ground,3
agency,3
sister,3
huge,3
shut,3
grow,3
attention,3
totally,3
explain,3
transmission,3
york,3
idea,3
criticism,3
turn,3
attempt,3
acquired,3
locally,3
connection,3
economy,3
society,3
largely,3
astounding,3
identify,3
