word,count
pandemic,94
china,85
covid,83
corona,80
virus,80
people,73
trump,65
like,57
know,48
social,47
new,42
spread,37
tested,36
getting,35
positive,34
need,31
day,30
health,27
ill,27
right,26
clear,25
global,24
school,24
days,23
president,23
face,23
going,23
team,22
world,22
outbreak,21
said,21
hit,21
today,21
help,20
white,20
run,20
government,19
want,19
life,19
house,19
night,19
home,18
use,18
screaming,18
calling,18
got,18
flu,18
crisis,18
breaking,18
public,17
panic,16
support,16
morning,16
problem,16
unexpected,16
effect,16
flowing,16
week,15
stay,15
money,15
care,15
safe,15
time,15
let,15
test,15
economic,14
share,14
closed,14
official,14
wonder,14
hospital,14
fell,13
country,13
man,13
live,13
big,13
person,13
staff,13
update,13
fact,13
lot,13
free,12
decided,12
gave,12
case,12
works,12
open,12
sick,12
kung,12
sorry,12
news,12
woman,12
direct,11
word,11
bloody,11
county,11
thanks,11
quarantine,11
literally,11
response,11
away,11
nitrogen,10
dioxide,10
pollution,10
drastically,10
result,10
best,10
thing,10
god,10
senate,10
amazing,10
love,10
working,10
self,10
sent,10
year,10
airing,10
crowd,10
possibly,10
moment,10
human,10
practice,10
knowing,10
hope,10
bitch,10
cope,10
state,10
travel,10
good,10
actually,10
south,10
stupid,10
deadly,9
month,9
history,9
following,9
disease,9
infected,9
confirmed,9
way,9
grocery,9
husband,9
protect,9
entire,9
imagine,9
despite,9
known,9
times,9
video,9
hear,8
helping,8
york,8
city,8
stop,8
follow,8
ago,8
told,8
low,8
agree,8
close,8
million,8
medical,8
major,8
middle,8
isolation,8
break,8
store,8
cut,8
trying,8
united,8
death,8
making,8
harder,8
cafeteria,8
ladies,8
ended,8
wake,8
cancer,8
argument,8
built,8
joke,8
green,8
carried,8
fall,8
window,8
media,8
talking,8
aquarium,8
check,8
ask,8
claim,7
tweet,7
truth,7
office,7
canada,7
emergency,7
think,7
lied,7
seriously,7
tell,7
conference,7
job,7
long,7
son,7
believe,7
work,7
coming,7
high,7
friend,7
extension,7
moving,7
sending,7
wish,7
movie,7
ice,7
stuck,7
west,7
left,6
went,6
avoid,6
business,6
vote,6
important,6
latest,6
holding,6
goes,6
backup,6
instead,6
paper,6
testing,6
area,6
till,6
taking,6
hard,6
grow,6
turning,6
lose,6
race,6
experience,6
delivery,6
basic,6
file,6
divorce,6
slow,6
army,6
treating,6
everyday,6
spent,6
primary,6
pay,6
everybody,6
normal,6
outside,6
nation,6
unwell,6
march,6
age,6
political,6
die,6
guy,6
huge,6
change,6
tone,6
feel,6
grey,6
ugh,6
fight,6
ogre,6
family,6
find,6
far,6
racist,6
blaming,6
opportunity,6
racism,6
amid,6
maintain,6
union,6
disabled,6
contain,5
briefing,5
backlash,5
posting,5
pro,5
showing,5
hoarding,5
credit,5
loud,5
nationwide,5
insurance,5
town,5
effort,5
definitely,5
understand,5
period,5
short,5
affected,5
remember,5
rent,5
organization,5
reason,5
seen,5
epidemic,5
come,5
ready,5
according,5
director,5
mother,5
end,5
war,5
saying,5
message,5
phone,5
considering,5
wait,5
general,5
responsible,5
chrome,5
future,5
wall,5
post,5
thank,5
supply,5
mean,5
candidate,5
dad,5
offer,5
shut,5
welcome,5
ways,5
situation,4
presidency,4
san,4
lost,4
elderly,4
dwell,4
model,4
drew,4
singing,4
kill,4
crying,4
fighting,4
healthy,4
risk,4
read,4
information,4
advice,4
lead,4
skilled,4
safety,4
boss,4
naturally,4
finishing,4
accountable,4
toilet,4
aisle,4
disproportionate,4
access,4
great,4
found,4
shelter,4
place,4
giving,4
based,4
absent,4
thrive,4
old,4
bad,4
sanitation,4
guide,4
local,4
doctor,4
chest,4
causing,4
nearly,4
nea,4
telling,4
isolating,4
service,4
entertainment,4
brain,4
apartment,4
task,4
felt,4
able,4
financial,4
door,4
private,4
soon,4
parenthood,4
success,4
thread,4
party,4
inside,4
leave,4
order,4
spreading,4
traveller,4
irresponsibly,4
letter,4
critical,4
increase,4
daily,4
enemy,4
idea,4
evil,4
vaccine,4
cancel,4
sport,4
returned,4
lab,4
hot,4
sector,4
better,4
reading,4
wife,4
incompetence,4
defense,4
department,4
excellent,4
smile,4
weird,4
impose,4
threat,4
appeal,4
journal,4
quickly,4
twitter,4
surgeon,4
average,4
story,4
sea,4
essential,4
national,4
source,4
remain,4
spiritual,4
adviser,4
head,4
guinea,4
worm,4
rock,4
mountain,4
fever,4
switch,4
wrote,4
contest,4
article,4
misinformation,4
vacation,4
hoax,4
toll,4
came,4
interview,4
employer,4
foreign,4
sexually,4
provocative,4
energy,4
took,4
unprecedented,4
idiot,4
host,4
line,4
fund,4
prevent,4
damn,4
reminder,4
whilst,4
